repository,repo_url,file_path,line_number,code_snippet,explanation
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,148,"    146:                     w = self.get_variable(scope, 'weight_%d'%i, True)
    147:                     b = self.get_variable(scope, 'biases_%d'%i, True)
>>> 148:                     new_w = tf.get_variable('new_fc/n%d'%i, [ex_k, self.n_classes], trainable = True)
    149:                 else:
    150:                     # previous tasks",TF graph-building op inside loop (line 144) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,153,"    151:                     w = self.get_variable(scope, 'weight_%d'%i, False)
    152:                     b = self.get_variable(scope, 'biases_%d'%i, False)
>>> 153:                     new_w = tf.get_variable('new_fc/n%d'%i, [ex_k, self.n_classes], 
    154:                                 initializer = tf.constant_initializer(0.0), trainable = False)
    155:                 expanded_w = tf.concat([w, new_w], 0)",TF graph-building op inside loop (line 144) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,229,"    227:                 else:
    228:                     w, b = self.extend_param('layer%d'%i, self.ex_k)
>>> 229:                 bottom = tf.nn.relu(tf.matmul(bottom, w) + b)
    230:             w, b = self.extend_param('layer%d'%self.n_layers, self.ex_k)
    231:             self.y = tf.matmul(bottom, w) + b",TF graph-building op inside loop (line 224) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,241,"    239:                 print(' [*] task %d, shape : %s'%(i, w.get_shape().as_list()))
    240:  
>>> 241:                 bottom = tf.nn.relu(tf.matmul(bottom, w) + b)
    242: 
    243:             w = self.get_variable('layer%d'%self.n_layers, 'weight_%d'%task_id, False)",TF graph-building op inside loop (line 234) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,252,"    250:                 w = self.get_variable('layer%d'%i, 'weight', True)
    251:                 b = self.get_variable('layer%d'%i, 'biases', True)
>>> 252:                 bottom = tf.nn.relu(tf.matmul(bottom, w) + b)
    253:             prev_dim = bottom.get_shape().as_list()[1]
    254:             w = self.create_variable('layer%d'%self.n_layers, 'weight_%d'%task_id, [prev_dim, self.n_classes], True)",TF graph-building op inside loop (line 249) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,268,"    266:         for i in range(1, self.n_layers):
    267:             with tf.variable_scope('layer%d'%i):
>>> 268:                 w = tf.get_variable('weight', initializer = selected_params['layer%d/weight:0'%i])
    269:                 b = tf.get_variable('biases', initializer = selected_params['layer%d/biases:0'%i])
    270:             bottom = tf.nn.relu(tf.matmul(bottom, w) + b)",TF graph-building op inside loop (line 266) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,269,"    267:             with tf.variable_scope('layer%d'%i):
    268:                 w = tf.get_variable('weight', initializer = selected_params['layer%d/weight:0'%i])
>>> 269:                 b = tf.get_variable('biases', initializer = selected_params['layer%d/biases:0'%i])
    270:             bottom = tf.nn.relu(tf.matmul(bottom, w) + b)
    271:         #last layer",TF graph-building op inside loop (line 266) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,270,"    268:                 w = tf.get_variable('weight', initializer = selected_params['layer%d/weight:0'%i])
    269:                 b = tf.get_variable('biases', initializer = selected_params['layer%d/biases:0'%i])
>>> 270:             bottom = tf.nn.relu(tf.matmul(bottom, w) + b)
    271:         #last layer
    272:         with tf.variable_scope('layer%d'%self.n_layers):",TF graph-building op inside loop (line 266) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,290,"    288:         l2_losses = []
    289:         for var in all_var:
>>> 290:             l2_losses.append(tf.nn.l2_loss(var))
    291: 
    292:         opt = tf.train.AdamOptimizer(self.lr)",TF graph-building op inside loop (line 289) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,299,"    297:                 if var.name in prev_W.keys():
    298:                     prev_w = prev_W[var.name]
>>> 299:                     regular_terms.append(tf.nn.l2_loss(var-prev_w))
    300:         else:
    301:             for var in all_var:",TF graph-building op inside loop (line 296) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,308,"    306:                     else:
    307:                         sliced = var[:prev_w.shape[0], :prev_w.shape[1]]
>>> 308:                     regular_terms.append(tf.nn.l2_loss( sliced - prev_w ))
    309: 
    310:         losses = self.loss + self.l2_lambda * tf.reduce_sum(l2_losses) + \",TF graph-building op inside loop (line 301) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,649,"    647:             with tf.variable_scope(""layer%d""%(idx+1), reuse = True):
    648:                 if idx < (self.n_layers-1):
>>> 649:                     w = tf.get_variable('weight')
    650:                 else:
    651:                     w = tf.get_variable('weight_%d'%task_id)",TF graph-building op inside loop (line 646) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jaehong31/DEN,https://github.com/jaehong31/DEN,DEN.py,651,"    649:                     w = tf.get_variable('weight')
    650:                 else:
>>> 651:                     w = tf.get_variable('weight_%d'%task_id)
    652:             m_value = self.sess.run(w)
    653:             size = 1.",TF graph-building op inside loop (line 646) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
weitianxin/MACR,https://github.com/weitianxin/MACR,macr_lightgcn/GRMF.py,194,"    192: 
    193:         for k in range(self.n_layers):
>>> 194:             all_weights['W_gc_%d' %k] = tf.Variable(
    195:                 initializer([self.weight_size_list[k], self.weight_size_list[k+1]]), name='W_gc_%d' % k)
    196:             all_weights['b_gc_%d' %k] = tf.Variable(",TF graph-building op inside loop (line 193) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
weitianxin/MACR,https://github.com/weitianxin/MACR,macr_lightgcn/GRMF.py,196,"    194:             all_weights['W_gc_%d' %k] = tf.Variable(
    195:                 initializer([self.weight_size_list[k], self.weight_size_list[k+1]]), name='W_gc_%d' % k)
>>> 196:             all_weights['b_gc_%d' %k] = tf.Variable(
    197:                 initializer([1, self.weight_size_list[k+1]]), name='b_gc_%d' % k)
    198: ",TF graph-building op inside loop (line 193) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
weitianxin/MACR,https://github.com/weitianxin/MACR,macr_lightgcn/GRMF.py,199,"    197:                 initializer([1, self.weight_size_list[k+1]]), name='b_gc_%d' % k)
    198: 
>>> 199:             all_weights['W_bi_%d' % k] = tf.Variable(
    200:                 initializer([self.weight_size_list[k], self.weight_size_list[k + 1]]), name='W_bi_%d' % k)
    201:             all_weights['b_bi_%d' % k] = tf.Variable(",TF graph-building op inside loop (line 193) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
weitianxin/MACR,https://github.com/weitianxin/MACR,macr_lightgcn/GRMF.py,201,"    199:             all_weights['W_bi_%d' % k] = tf.Variable(
    200:                 initializer([self.weight_size_list[k], self.weight_size_list[k + 1]]), name='W_bi_%d' % k)
>>> 201:             all_weights['b_bi_%d' % k] = tf.Variable(
    202:                 initializer([1, self.weight_size_list[k + 1]]), name='b_bi_%d' % k)
    203: ",TF graph-building op inside loop (line 193) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
weitianxin/MACR,https://github.com/weitianxin/MACR,macr_lightgcn/GRMF.py,204,"    202:                 initializer([1, self.weight_size_list[k + 1]]), name='b_bi_%d' % k)
    203: 
>>> 204:             all_weights['W_mlp_%d' % k] = tf.Variable(
    205:                 initializer([self.weight_size_list[k], self.weight_size_list[k+1]]), name='W_mlp_%d' % k)
    206:             all_weights['b_mlp_%d' % k] = tf.Variable(",TF graph-building op inside loop (line 193) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
weitianxin/MACR,https://github.com/weitianxin/MACR,macr_lightgcn/GRMF.py,206,"    204:             all_weights['W_mlp_%d' % k] = tf.Variable(
    205:                 initializer([self.weight_size_list[k], self.weight_size_list[k+1]]), name='W_mlp_%d' % k)
>>> 206:             all_weights['b_mlp_%d' % k] = tf.Variable(
    207:                 initializer([1, self.weight_size_list[k+1]]), name='b_mlp_%d' % k)
    208: ",TF graph-building op inside loop (line 193) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
razvanmarinescu/brgm,https://github.com/razvanmarinescu/brgm,projectors/projector_wplus.py,109,"    107:             if not n in self._Gs.vars:
    108:                 break
>>> 109:             w = tf.Variable(tf.random_normal(tf.shape(self._Gs.vars[n]), dtype=tf.float32))
    110:             self._Gs.vars[n] = (1 - self.noise_reg) * self._Gs.vars[n] + self.noise_reg * w
    111:             v = self._Gs.vars[n]",TF graph-building op inside loop (line 105) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
DWJWendy/IJCAI_2018_CTR,https://github.com/DWJWendy/IJCAI_2018_CTR,code/model/model_tf_version.py,163,"    161:         self.intermd_dict = {}
    162:         for i, num in enumerate(layer_num):
>>> 163:             self.hidden_layer['w' + str(i)] = tf.Variable(tf.zeros([self.dimension, layer_num[i]]))
    164:             self.intercept_dict['b' + str(i)] = tf.Variable(tf.ones([layer_num[i]]))
    165:             if i == 0:",TF graph-building op inside loop (line 162) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
DWJWendy/IJCAI_2018_CTR,https://github.com/DWJWendy/IJCAI_2018_CTR,code/model/model_tf_version.py,164,"    162:         for i, num in enumerate(layer_num):
    163:             self.hidden_layer['w' + str(i)] = tf.Variable(tf.zeros([self.dimension, layer_num[i]]))
>>> 164:             self.intercept_dict['b' + str(i)] = tf.Variable(tf.ones([layer_num[i]]))
    165:             if i == 0:
    166:                 self.intermd_dict['layer' + str(i)] = tf.sigmoid(",TF graph-building op inside loop (line 162) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
DWJWendy/IJCAI_2018_CTR,https://github.com/DWJWendy/IJCAI_2018_CTR,code/model/model_tf_version.py,176,"    174:         self.loss_func = tf.reduce_sum(tf.nn.sigmoid_cross_entropy_with_logits(logits=self.intermd_dict['layer' + str(len(layer_num) - 1)], labels=self.train_y))
    175:         for key, value in self.hidden_layer:
>>> 176:             self.loss_func += tf.nn.l2_loss(value)
    177: 
    178:         self.optimizer = tf.train.GradientDescentOptimizer(0.01).minimize(self.loss_func)",TF graph-building op inside loop (line 175) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
simtony/tf_multigpu,https://github.com/simtony/tf_multigpu,multi_code/allreduce_local_sync.py,143,"    141:                     step = tf.train.get_or_create_global_step()
    142: 
>>> 143:                 tower_optimizer = tf.train.AdamOptimizer()
    144:                 tower_train_op = tower_optimizer.apply_gradients(zip(tower_grads, tower_vars),
    145:                                                                  global_step=step if index == 0 else None)",TF graph-building op inside loop (line 134) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
Di-Chai/GraphCNN-Bike,https://github.com/Di-Chai/GraphCNN-Bike,NYC/GraphFusionModel/GraphFusionModelV8.py,274,"    272:         for i in range(n_units_pre.__len__() - 2):
    273:             vs_p.reuse_variables()
>>> 274:             preOutput = tf.nn.softplus(tf.matmul(preOutput, W[i]) + B[i])
    275:             preOutput = tf.nn.dropout(preOutput, keep_prob=1 - dropout_pro)
    276:         preOutput = tf.matmul(preOutput, W[-1]) + B[-1]",TF graph-building op inside loop (line 272) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
Di-Chai/GraphCNN-Bike,https://github.com/Di-Chai/GraphCNN-Bike,NYC/GraphFusionModel/GraphFusionModelV8.py,275,"    273:             vs_p.reuse_variables()
    274:             preOutput = tf.nn.softplus(tf.matmul(preOutput, W[i]) + B[i])
>>> 275:             preOutput = tf.nn.dropout(preOutput, keep_prob=1 - dropout_pro)
    276:         preOutput = tf.matmul(preOutput, W[-1]) + B[-1]
    277:         # tv = vs_p.trainable_variables()",TF graph-building op inside loop (line 272) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
hugman/deep_learning,https://github.com/hugman/deep_learning,tutorial/tf_models/applications/named_entity_recognition/tf_train_exercise.py,72,"    70:                 step_outputs = []
    71:                 for t, input in enumerate(step_inputs):
>>> 72:                     step_outputs.append( tf.nn.dropout(input, keep_prob) )
    73:             return step_outputs
    74: ",TF graph-building op inside loop (line 71) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
hugman/deep_learning,https://github.com/hugman/deep_learning,tutorial/tf_models/applications/named_entity_recognition/tf_train_exercise.py,136,"    134:         step_out_preds = []
    135:         for _output in step_outputs:
>>> 136:             _out_probs  = tf.nn.softmax(_output)
    137:             _out_pred   = tf.argmax(_out_probs, 1)
    138: ",TF graph-building op inside loop (line 135) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
Oliiveralien/Inpainting-review,https://github.com/Oliiveralien/Inpainting-review,2021arXiv-Bayesian Image Reconstruction using Deep Generative Models/BRGM/projectors/projector_wplus.py,109,"    107:             if not n in self._Gs.vars:
    108:                 break
>>> 109:             w = tf.Variable(tf.random_normal(tf.shape(self._Gs.vars[n]), dtype=tf.float32))
    110:             self._Gs.vars[n] = (1 - self.noise_reg) * self._Gs.vars[n] + self.noise_reg * w
    111:             v = self._Gs.vars[n]",TF graph-building op inside loop (line 105) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
Di-Chai/GraphCNN-Bike,https://github.com/Di-Chai/GraphCNN-Bike,Chicago/GraphFusionModel/GraphFusionModelV8.py,274,"    272:         for i in range(n_units_pre.__len__() - 2):
    273:             vs_p.reuse_variables()
>>> 274:             preOutput = tf.nn.softplus(tf.matmul(preOutput, W[i]) + B[i])
    275:             preOutput = tf.nn.dropout(preOutput, keep_prob=1 - dropout_pro)
    276:         preOutput = tf.matmul(preOutput, W[-1]) + B[-1]",TF graph-building op inside loop (line 272) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
Di-Chai/GraphCNN-Bike,https://github.com/Di-Chai/GraphCNN-Bike,Chicago/GraphFusionModel/GraphFusionModelV8.py,275,"    273:             vs_p.reuse_variables()
    274:             preOutput = tf.nn.softplus(tf.matmul(preOutput, W[i]) + B[i])
>>> 275:             preOutput = tf.nn.dropout(preOutput, keep_prob=1 - dropout_pro)
    276:         preOutput = tf.matmul(preOutput, W[-1]) + B[-1]
    277:         # tv = vs_p.trainable_variables()",TF graph-building op inside loop (line 272) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,99,"    97:                     # Convolution Layer
    98:                     filter_shape = [filter_size, embedding_size, 1, num_filters]
>>> 99:                     W_user = tf.get_variable('W_user', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
    100:                     b_user = tf.get_variable('b_user', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
    101:                     conv = tf.nn.conv2d(",TF graph-building op inside loop (line 95) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,100,"    98:                     filter_shape = [filter_size, embedding_size, 1, num_filters]
    99:                     W_user = tf.get_variable('W_user', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
>>> 100:                     b_user = tf.get_variable('b_user', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
    101:                     conv = tf.nn.conv2d(
    102:                         self.embedded_utextx,",TF graph-building op inside loop (line 95) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,101,"    99:                     W_user = tf.get_variable('W_user', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
    100:                     b_user = tf.get_variable('b_user', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
>>> 101:                     conv = tf.nn.conv2d(
    102:                         self.embedded_utextx,
    103:                         W_user,",TF graph-building op inside loop (line 95) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,108,"    106:                         name=""conv"")
    107:                     # Apply nonlinearity
>>> 108:                     h_user = tf.nn.relu(tf.nn.bias_add(conv, b_user), name=""relu"")
    109:                     # Max-pooling over the outputs
    110:                     pooled = tf.nn.max_pool(",TF graph-building op inside loop (line 95) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,110,"    108:                     h_user = tf.nn.relu(tf.nn.bias_add(conv, b_user), name=""relu"")
    109:                     # Max-pooling over the outputs
>>> 110:                     pooled = tf.nn.max_pool(
    111:                         h_user,
    112:                         ksize=[1, sequence_length - filter_size + 1, 1, 1],",TF graph-building op inside loop (line 95) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,137,"    135:                     # Convolution Layer
    136:                     filter_shape = [filter_size, embedding_size, 1, num_filters]
>>> 137:                     W_item = tf.get_variable('W_item', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
    138:                     b_item = tf.get_variable('b_item', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
    139:                     conv = tf.nn.conv2d(",TF graph-building op inside loop (line 133) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,138,"    136:                     filter_shape = [filter_size, embedding_size, 1, num_filters]
    137:                     W_item = tf.get_variable('W_item', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
>>> 138:                     b_item = tf.get_variable('b_item', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
    139:                     conv = tf.nn.conv2d(
    140:                         self.embedded_btextx,",TF graph-building op inside loop (line 133) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,139,"    137:                     W_item = tf.get_variable('W_item', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
    138:                     b_item = tf.get_variable('b_item', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
>>> 139:                     conv = tf.nn.conv2d(
    140:                         self.embedded_btextx,
    141:                         W_item,",TF graph-building op inside loop (line 133) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,146,"    144:                         name=""conv"")
    145:                     # Apply nonlinearity
>>> 146:                     h_item = tf.nn.relu(tf.nn.bias_add(conv, b_item), name=""relu"")
    147:                     # Max-pooling over the outputs
    148:                     pooled = tf.nn.max_pool(",TF graph-building op inside loop (line 133) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,148,"    146:                     h_item = tf.nn.relu(tf.nn.bias_add(conv, b_item), name=""relu"")
    147:                     # Max-pooling over the outputs
>>> 148:                     pooled = tf.nn.max_pool(
    149:                         h_item,
    150:                         ksize=[1, sequence_length - filter_size + 1, 1, 1],",TF graph-building op inside loop (line 133) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,178,"    176:                     # Convolution Layer
    177:                     filter_shape = [filter_size, embedding_size, 1, num_filters]
>>> 178:                     W_rev = tf.get_variable('W_rev', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
    179:                     b_rev = tf.get_variable('b_rev', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
    180:                     conv = tf.nn.conv2d(",TF graph-building op inside loop (line 174) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,179,"    177:                     filter_shape = [filter_size, embedding_size, 1, num_filters]
    178:                     W_rev = tf.get_variable('W_rev', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
>>> 179:                     b_rev = tf.get_variable('b_rev', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
    180:                     conv = tf.nn.conv2d(
    181:                         self.embedded_revtextx,",TF graph-building op inside loop (line 174) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,180,"    178:                     W_rev = tf.get_variable('W_rev', initializer=tf.truncated_normal(filter_shape, stddev=0.1, dtype=tf.float32))
    179:                     b_rev = tf.get_variable('b_rev', initializer=tf.constant(0.1, shape=[num_filters], dtype=tf.float32))
>>> 180:                     conv = tf.nn.conv2d(
    181:                         self.embedded_revtextx,
    182:                         W_rev,",TF graph-building op inside loop (line 174) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,187,"    185:                         name=""conv"")
    186:                     # Apply nonlinearity
>>> 187:                     h_rev = tf.nn.relu(tf.nn.bias_add(conv, b_rev), name=""relu"")
    188:                     # Max-pooling over the outputs
    189:                     pooled = tf.nn.max_pool(",TF graph-building op inside loop (line 174) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
rosecatherinek/TransNets,https://github.com/rosecatherinek/TransNets,src/TNetExtModel.py,189,"    187:                     h_rev = tf.nn.relu(tf.nn.bias_add(conv, b_rev), name=""relu"")
    188:                     # Max-pooling over the outputs
>>> 189:                     pooled = tf.nn.max_pool(
    190:                         h_rev,
    191:                         ksize=[1, sequence_length - filter_size + 1, 1, 1],",TF graph-building op inside loop (line 174) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
PacktPublishing/Natural-Language-Processing-with-TensorFlow,https://github.com/PacktPublishing/Natural-Language-Processing-with-TensorFlow,ch10/word2vec.py,165,"    163:     print('Defining %d embedding lookups representing each word in the context' % (2 * window_size))
    164:     for i in range(2 * window_size):
>>> 165:         embedding_i = tf.nn.embedding_lookup(embeddings, train_dataset[:, i])
    166:         x_size, y_size = embedding_i.get_shape().as_list()
    167:         if stacked_embedings is None:",TF graph-building op inside loop (line 164) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
oywtece/deepmcp,https://github.com/oywtece/deepmcp,dnn.py,110,"    108:             cur_layer = tf.matmul(cur_layer, weight_dict[i]) + bias_dict[i]
    109:         else:
>>> 110:             cur_layer = tf.nn.relu(tf.matmul(cur_layer, weight_dict[i]) + bias_dict[i])
    111:             cur_layer = tf.nn.dropout(cur_layer, keep_prob)
    112:     ",TF graph-building op inside loop (line 105) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
oywtece/deepmcp,https://github.com/oywtece/deepmcp,dnn.py,111,"    109:         else:
    110:             cur_layer = tf.nn.relu(tf.matmul(cur_layer, weight_dict[i]) + bias_dict[i])
>>> 111:             cur_layer = tf.nn.dropout(cur_layer, keep_prob)
    112:     
    113:     y_hat = cur_layer",TF graph-building op inside loop (line 105) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
oywtece/deepmcp,https://github.com/oywtece/deepmcp,dnn.py,145,"    143: for i in range(0, n_layer):
    144:     out_dim = layer_dim[i]
>>> 145:     weight_dict[i] = tf.Variable(tf.random_normal(shape=[in_dim, out_dim], stddev=np.sqrt(2.0/(in_dim+out_dim))))
    146:     bias_dict[i] = tf.Variable(tf.constant(0.0, shape=[out_dim]))
    147:     in_dim = layer_dim[i]",TF graph-building op inside loop (line 143) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
oywtece/deepmcp,https://github.com/oywtece/deepmcp,dnn.py,146,"    144:     out_dim = layer_dim[i]
    145:     weight_dict[i] = tf.Variable(tf.random_normal(shape=[in_dim, out_dim], stddev=np.sqrt(2.0/(in_dim+out_dim))))
>>> 146:     bias_dict[i] = tf.Variable(tf.constant(0.0, shape=[out_dim]))
    147:     in_dim = layer_dim[i]
    148: ",TF graph-building op inside loop (line 143) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
olofmogren/c-rnn-gan,https://github.com/olofmogren/c-rnn-gan,rnn_gan.py,325,"    323:         if len(concat_values):
    324:           input_ = tf.concat(axis=1, values=concat_values)
>>> 325:         input_ = tf.nn.relu(linear(input_, FLAGS.hidden_size_g,
    326:                             scope='input_layer', reuse_scope=(i!=0)))
    327:         output, state = cell(input_, state)",TF graph-building op inside loop (line 316) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
olofmogren/c-rnn-gan,https://github.com/olofmogren/c-rnn-gan,rnn_gan.py,348,"    346:         if len(concat_values):
    347:           input_ = tf.concat(axis=1, values=concat_values)
>>> 348:         input_ = tf.nn.relu(linear(input_, FLAGS.hidden_size_g, scope='input_layer', reuse_scope=(i!=0)))
    349:         output, state = cell(input_, state)
    350:         outputs.append(output)",TF graph-building op inside loop (line 340) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
ChristofHenkel/toxic_comments,https://github.com/ChristofHenkel/toxic_comments,model_ensembling_routing.py,105,"    103:             # line 4:
    104:             # => [batch_size, 1152, 10, 1, 1]
>>> 105:             c_IJ = tf.nn.softmax(b_IJ, dim=2)
    106: 
    107:             # At last iteration, use `u_hat` in order to receive gradients from the following graph",TF graph-building op inside loop (line 101) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
mlcommons/training_results_v0.5,https://github.com/mlcommons/training_results_v0.5,v0.5.0/google/cloud_v2.8/gnmt-tpuv2-8/code/gnmt/model/t2t/tensor2tensor/models/video/savp.py,82,"    80:         else:
    81:           padded = tf.pad(inputs, padding)
>>> 82:         convolved = tf.layers.conv2d(padded, filters=n_filters, kernel_size=4,
    83:                                      strides=2, padding=""VALID"")
    84:         normalized = tf.contrib.layers.instance_norm(convolved)",TF graph-building op inside loop (line 75) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
mlcommons/training_results_v0.5,https://github.com/mlcommons/training_results_v0.5,v0.5.0/google/cloud_v2.8/gnmt-tpuv2-8/code/gnmt/model/t2t/tensor2tensor/models/video/savp.py,85,"    83:                                      strides=2, padding=""VALID"")
    84:         normalized = tf.contrib.layers.instance_norm(convolved)
>>> 85:         rectified = tf.nn.leaky_relu(normalized, alpha=0.2)
    86: 
    87:     # Mean pooling across all spatial dimensions.",TF graph-building op inside loop (line 75) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
lancopku/Explicit-Sparse-Transformer,https://github.com/lancopku/Explicit-Sparse-Transformer,tensor2tensor_envi/utils/expert_utils.py,976,"    974:     layer_sizes = [input_size] + hidden_sizes + [output_size]
    975:     for i in range(1 + len(hidden_sizes)):
>>> 976:       w = tf.get_variable(""w_%d"" % i, layer_sizes[i:i+2], tf.float32)
    977:       x = tf.matmul(x, w)
    978:       if i < len(hidden_sizes):",TF graph-building op inside loop (line 975) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
